Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Code,Name
2014-12-26,65.44480895996094,65.44480895996094,64.20414907446404,65.44480895996094,1027000,0.0,0,2379,瑞昱
2014-12-29,65.13464398858672,66.3753038740836,64.8244790172125,65.44480895996094,2028000,0.0,0,2379,瑞昱
2014-12-30,66.06513890270938,66.3753038740836,65.44480895996094,65.44480895996094,996000,0.0,0,2379,瑞昱
2014-12-31,65.44480939181346,66.06513933865529,65.13464441839254,65.75497436523438,855000,0.0,0,2379,瑞昱
2015-01-05,65.75497436523438,66.06513933865529,64.82447944497163,65.75497436523438,1304000,0.0,0,2379,瑞昱
2015-01-06,64.82447238259472,66.37529708074293,64.82447238259472,66.06513214111328,2598000,0.0,0,2379,瑞昱
2015-01-07,66.06513890270938,66.06513890270938,65.13464398858672,65.44480895996094,1585000,0.0,0,2379,瑞昱
2015-01-08,66.06513933865529,66.99563425891805,65.13464441839254,65.75497436523438,2284000,0.0,0,2379,瑞昱
2015-01-09,66.06514282981948,66.06514282981948,62.65332794189453,62.65332794189453,5161000,0.0,0,2379,瑞昱
2015-01-12,62.65331365547929,64.20413825091194,62.032983817306224,63.273643493652344,2775000,0.0,0,2379,瑞昱
2015-01-13,62.65331460897205,64.51430415181281,62.65331460897205,63.89397430419922,2443000,0.0,0,2379,瑞昱
2015-01-14,63.27364397746761,64.20413874184213,63.27364397746761,63.58380889892578,1325000,0.0,0,2379,瑞昱
2015-01-15,62.963484751439395,63.273649700953875,61.1645270977071,61.53672409057617,5998000,0.0,0,2379,瑞昱
2015-01-16,61.53672746653038,61.908929212560274,60.854365486711906,61.2265625,4257000,0.0,0,2379,瑞昱
2015-01-19,61.722830441533304,62.96349034990583,60.66827141251344,60.792335510253906,3003000,0.0,0,2379,瑞昱
2015-01-20,61.10250553533659,61.90893643549889,60.4821755299017,61.722835540771484,1872000,0.0,0,2379,瑞昱
2015-01-21,62.03299413741675,62.34315910810383,61.53672829122067,61.660797119140625,2161000,0.0,0,2379,瑞昱
2015-01-22,61.72282075881958,62.65331554412842,61.536719908661325,62.03298568725586,2864000,0.0,0,2379,瑞昱
2015-01-23,62.343155809223944,63.273650672048184,62.343155809223944,62.96348571777344,2668000,0.0,0,2379,瑞昱
2015-01-26,63.27365792151725,63.27365792151725,62.032997962271814,62.65332794189453,1534000,0.0,0,2379,瑞昱
2015-01-27,62.65331365547929,63.583808412738875,62.65331365547929,63.273643493652344,2178000,0.0,0,2379,瑞昱
2015-01-28,62.6533142073541,62.96347912917268,61.84688351752933,61.90892028808594,3122000,0.0,0,2379,瑞昱
2015-01-29,60.54419583280072,61.102493675879884,59.675733047204396,60.60622787475586,8875000,0.0,0,2379,瑞昱
2015-01-30,60.73029363872747,60.97842652681678,60.23402786254883,60.23402786254883,3915000,0.0,0,2379,瑞昱
2015-02-02,60.23403252542989,60.66826629638672,60.10996843815168,60.66826629638672,1662000,0.0,0,2379,瑞昱
2015-02-03,60.66826670293122,60.91639487915036,60.17200088500976,60.172000885009766,3302000,0.0,0,2379,瑞昱
2015-02-04,60.7923256775645,61.040458565653815,60.171995823711796,60.23402786254883,4179000,0.0,0,2379,瑞昱
2015-02-05,60.79232998820336,61.474691929277746,60.482165039283956,60.54419708251953,3692000,0.0,0,2379,瑞昱
2015-02-06,61.102489118701236,62.96347863500685,60.730292161988324,61.5987548828125,4731000,0.0,0,2379,瑞昱
2015-02-09,61.598756680541555,62.9634804725647,61.598756680541555,62.03298568725586,3162000,0.0,0,2379,瑞昱
2015-02-10,62.03298857717803,62.65331846294981,61.35062664937736,61.41265869140625,2324000,0.0,0,2379,瑞昱
2015-02-11,61.7848675947665,62.34316554620637,60.85437258661417,61.722835540771484,2889000,0.0,0,2379,瑞昱
2015-02-12,61.84688351752933,62.03298436371693,61.536718595710745,61.90892028808594,1869000,0.0,0,2379,瑞昱
2015-02-13,61.72281854936029,62.032983466693764,61.474685668945305,61.47468566894531,2139000,0.0,0,2379,瑞昱
2015-02-24,62.34314602169943,62.34314602169943,60.54418862278381,60.730289459228516,4180000,0.0,0,2379,瑞昱
2015-02-25,60.730298061483445,61.722824953381476,60.66826601812886,61.53672409057617,2826000,0.0,0,2379,瑞昱
2015-02-26,61.41266332157006,61.53672741498156,60.916397482440445,61.04046630859375,2384000,0.0,0,2379,瑞昱
2015-03-02,61.10250553533659,61.90893643549889,61.10250553533659,61.722835540771484,2077000,0.0,0,2379,瑞昱
2015-03-03,61.72282500765217,62.34315490722656,61.41266005786497,62.34315490722656,2686000,0.0,0,2379,瑞昱
2015-03-04,62.34316295208317,62.96349293170589,61.97096591085797,62.65332794189453,3329000,0.0,0,2379,瑞昱
2015-03-05,62.6533142073541,62.6533142073541,61.536718595710745,61.90892028808594,3065000,0.0,0,2379,瑞昱
2015-03-06,61.90893385944413,62.65332794189453,61.59876886963277,62.65332794189453,1504000,0.0,0,2379,瑞昱
2015-03-09,62.34316295208317,63.27365792151725,61.84689707528813,62.65332794189453,2000000,0.0,0,2379,瑞昱
2015-03-10,62.65332076349869,63.273650672048184,62.0329908549492,62.96348571777344,1698000,0.0,0,2379,瑞昱
2015-03-11,62.34315490722656,62.963484806800956,62.03298995743936,62.34315490722656,1722000,0.0,0,2379,瑞昱
2015-03-12,62.34315015267635,65.13463448787081,62.03298522654363,64.20413970947266,5477000,0.0,0,2379,瑞昱
2015-03-13,64.51431274414062,65.13464267437274,63.8939828139085,64.51431274414062,3203000,0.0,0,2379,瑞昱
2015-03-16,64.20413970947266,64.51430463560537,63.58380985720722,64.20413970947266,2612000,0.0,0,2379,瑞昱
2015-03-17,64.51430316999847,64.824468089085,62.96347857456581,63.273643493652344,2331000,0.0,0,2379,瑞昱
2015-03-18,63.583808412738875,63.89397333182541,62.65331365547929,63.273643493652344,1938000,0.0,0,2379,瑞昱
2015-03-19,63.89397430419922,64.20413922800601,63.58380938039243,63.89397430419922,1158000,0.0,0,2379,瑞昱
2015-03-20,63.893974783339935,64.8244695617381,63.2736449310745,64.20413970947266,1998000,0.0,0,2379,瑞昱
2015-03-23,64.20413874184213,64.51430366330031,63.58380889892578,63.58380889892578,1145000,0.0,0,2379,瑞昱
2015-03-24,64.20413970947266,64.8244695617381,63.58380985720722,64.20413970947266,2087000,0.0,0,2379,瑞昱
2015-03-25,64.20414553487242,64.20414553487242,62.96348571777344,62.96348571777344,1219000,0.0,0,2379,瑞昱
2015-03-26,62.032997962271814,62.96349293170589,62.032997962271814,62.65332794189453,1043000,0.0,0,2379,瑞昱
2015-03-27,63.27364570342053,63.27364570342053,60.7923262640707,61.350624084472656,2929000,0.0,0,2379,瑞昱
2015-03-30,61.97095791403023,62.653319857013756,61.41266005786497,62.34315490722656,1225000,0.0,0,2379,瑞昱
2015-03-31,62.9634804725647,63.27364540100098,61.97095364811685,62.03298568725586,1243000,0.0,0,2379,瑞昱
2015-04-01,62.03299110712241,62.343156062658025,61.288597106933594,61.288597106933594,1257000,0.0,0,2379,瑞昱
2015-04-02,62.03298429163491,63.893973820383955,62.03298429163491,63.58380889892578,2743000,0.0,0,2379,瑞昱
2015-04-07,63.893987901139965,63.893987901139965,62.65332794189453,62.65332794189453,1581000,0.0,0,2379,瑞昱
2015-04-08,63.27364540100098,63.583810329437256,62.03298568725586,62.03298568725586,1924000,0.0,0,2379,瑞昱
2015-04-09,62.65332101819364,62.96348597372925,61.288597106933594,61.288597106933594,2182000,0.0,0,2379,瑞昱
2015-04-10,61.90891704698294,62.03298111611883,60.66825742466057,60.730289459228516,2520000,0.0,0,2379,瑞昱
2015-04-13,60.91638975523856,61.040458565653815,60.04793174603774,60.23402786254883,2229000,0.0,0,2379,瑞昱
2015-04-14,60.17200892521785,60.66827480945056,59.923875983101496,60.482173919677734,3153000,0.0,0,2379,瑞昱
2015-04-15,60.66826189523272,60.66826189523272,59.551666259765625,59.551666259765625,2977000,0.0,0,2379,瑞昱
2015-04-16,59.861846430251106,60.35811233520508,59.67574553270776,60.35811233520508,1082000,0.0,0,2379,瑞昱
2015-04-17,60.48217050493532,60.48217050493532,59.799808502197266,59.799808502197266,1117000,0.0,0,2379,瑞昱
2015-04-20,59.55168201708375,59.92387908314203,59.055416107177734,59.055416107177734,2062000,0.0,0,2379,瑞昱
2015-04-21,59.24150804218493,59.799805923162246,58.93134307861328,58.93134307861328,1368000,0.0,0,2379,瑞昱
2015-04-22,59.24151394183819,61.28860479837033,59.24151394183819,60.482173919677734,1988000,0.0,0,2379,瑞昱
2015-04-23,60.66826426247513,61.10249328613281,60.234030506076046,61.10249328613281,1626000,0.0,0,2379,瑞昱
2015-04-24,61.16453001271208,61.47469497700853,60.85436504841562,60.91639709472656,2494000,0.0,0,2379,瑞昱
2015-04-27,61.22656205902302,61.41266293069759,60.91639709472656,60.91639709472656,2267000,0.0,0,2379,瑞昱
2015-04-28,61.72281895746978,62.65331371562258,61.47468607541414,61.5987548828125,2685000,0.0,0,2379,瑞昱
2015-04-29,61.28859660896225,61.28859660896225,59.73777184388468,60.172000885009766,3258000,0.0,0,2379,瑞昱
2015-04-30,59.61369829890464,60.04793203836016,59.4276021814876,59.551666259765625,2380000,0.0,0,2379,瑞昱
2015-05-04,59.55166868179563,59.55166868179563,58.62117385864258,58.62117385864258,2922000,0.0,0,2379,瑞昱
2015-05-05,58.311013522390645,59.05540754660105,58.000848556846016,58.24898147583008,2474000,0.0,0,2379,瑞昱
2015-05-06,57.93881568077609,58.18694859620763,57.752714811017,57.81474685668945,2324000,0.0,0,2379,瑞昱
2015-05-07,57.69067333324535,57.75270536877592,57.19440758351891,57.38050842285156,1984000,0.0,0,2379,瑞昱
2015-05-08,57.38051640065205,57.876782219375954,56.51205358425602,56.69815444946289,2083000,0.0,0,2379,瑞昱
2015-05-11,57.07034750664862,57.31848039887796,55.891719818115234,55.891719818115234,1988000,0.0,0,2379,瑞昱
2015-05-12,55.891727010565866,56.63612578304714,55.891727010565866,56.38799285888672,1730000,0.0,0,2379,瑞昱
2015-05-13,56.38799079678816,57.070352763719065,56.38799079678816,56.82221984863281,1526000,0.0,0,2379,瑞昱
2015-05-14,56.822223215132674,57.566622004494214,56.4500261868229,57.31848907470703,1703000,0.0,0,2379,瑞昱
2015-05-15,57.38052200218842,57.50458610260984,56.88425613501862,57.132389068603516,1320000,0.0,0,2379,瑞昱
2015-05-18,57.13238400143359,57.2564528235932,56.6361229110201,57.19441604614258,1085000,0.0,0,2379,瑞昱
2015-05-19,57.56661059172578,58.49710534439759,56.94628075661124,57.504573822021484,1872000,0.0,0,2379,瑞昱
2015-05-20,57.50457882250588,57.690679682319626,57.25645065307617,57.25645065307617,1927000,0.0,0,2379,瑞昱
2015-05-21,56.884253974465686,56.884253974465686,56.07782788687165,56.38799285888672,1872000,0.0,0,2379,瑞昱
2015-05-22,56.450018985743476,56.9462847820114,56.450018985743476,56.6361198425293,1440000,0.0,0,2379,瑞昱
2015-05-25,56.76018649361797,56.88425058192815,56.6361224053078,56.69815444946289,591000,0.0,0,2379,瑞昱
2015-05-26,57.25645363321918,57.31848567880532,56.57408693354656,56.82221984863281,873000,0.0,0,2379,瑞昱
2015-05-27,57.070355718231106,57.19441981582613,56.8222227902991,57.008323669433594,492000,0.0,0,2379,瑞昱
2015-05-28,57.69068276534454,58.062879772121,57.194416934481445,57.81474685668945,2115000,0.0,0,2379,瑞昱
2015-05-29,57.81474729848872,58.43507722543706,57.69068320619575,58.12491226196289,2967000,0.0,0,2379,瑞昱
2015-06-01,58.31100156222878,58.31100156222878,57.25644278877416,57.938804626464844,1065000,0.0,0,2379,瑞昱
2015-06-02,58.373042204708405,59.055404143031325,57.93881317106877,58.55914306640625,2748000,0.0,0,2379,瑞昱
2015-06-03,58.86930093928995,58.86930093928995,57.380508422851555,57.38050842285156,1517000,0.0,0,2379,瑞昱
2015-06-04,57.13238948863895,57.38052242404812,56.13986247974437,56.45002746582031,2552000,0.0,0,2379,瑞昱
2015-06-05,56.139856854458806,56.139856854458806,52.852106438393854,54.402931213378906,5520000,0.0,0,2379,瑞昱
2015-06-08,54.589038006527005,55.395468870174824,54.40293712022608,54.96123504638672,2647000,0.0,0,2379,瑞昱
