Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Code,Name
2015-01-13,19.862684241888793,19.921276076551028,19.68690739709717,19.804092407226562,176365,0.0,0.0,2374,佳能
2015-01-14,19.804092407226562,19.921276076551028,19.7454992317594,19.804092407226562,196761,0.0,0.0,2374,佳能
2015-01-15,19.921274810291543,20.62437812235177,19.804091148415644,20.214235305786133,755853,0.0,0.0,2374,佳能
2015-01-16,20.390010798599977,20.448602629537927,19.921274810291543,20.214235305786133,408521,0.0,0.0,2374,佳能
2015-01-19,20.214236638741276,20.27282713273792,19.921276123928457,20.155643463134766,361730,0.0,0.0,2374,佳能
2015-01-20,20.155642168779682,20.44860266477916,19.979866675662905,20.390010833740234,531497,0.0,0.0,2374,佳能
2015-01-21,20.62438002986397,21.796220779418945,20.62438002986397,21.796220779418945,3224376,0.0,0.0,2374,佳能
2015-01-22,22.264955520629883,22.499322852474247,21.913403182058442,22.264955520629883,4203387,0.0,0.0,2374,佳能
2015-01-23,22.44073040293933,22.499322234290574,21.913402579973297,22.03058624267578,1178772,0.0,0.0,2374,佳能
2015-01-26,22.03058753632322,22.03058753632322,21.620443351975794,21.679035186767578,691666,0.0,0.0,2374,佳能
2015-01-27,21.796220181266055,21.854810675210192,21.503259666715774,21.561851501464844,506302,0.0,0.0,2374,佳能
2015-01-28,21.38607411836145,21.67903326636911,21.327480947955102,21.620441436767578,629878,0.0,0.0,2374,佳能
2015-01-29,21.796219525597632,22.616506528213876,21.73762769261111,22.32354736328125,1851841,0.0,0.0,2374,佳能
2015-01-30,22.382137219272174,22.382137219272174,21.971994400024414,21.971994400024414,1021602,0.0,0.0,2374,佳能
2015-02-02,22.03058624267578,22.264954908885603,21.796218917270814,22.03058624267578,405521,0.0,0.0,2374,佳能
2015-02-03,22.20636172530885,22.20636172530885,21.854809396577345,21.971994400024414,433716,0.0,0.0,2374,佳能
2015-02-04,22.264954897434812,22.264954897434812,21.913402568703304,21.971994400024414,455911,0.0,0.0,2374,佳能
2015-02-05,22.264956849045948,22.264956849045948,22.03058816241332,22.14777183532715,272347,0.0,0.0,2374,佳能
2015-02-06,22.264956855256745,22.323548691730004,22.089180005032,22.206363677978516,537496,0.0,0.0,2374,佳能
2015-02-09,22.264953657064396,22.733688281520273,22.206360488202634,22.44072914123535,809243,0.0,0.0,2374,佳能
2015-02-10,22.499322862240824,22.792283367978342,22.32354736328125,22.32354736328125,810443,0.0,0.0,2374,佳能
2015-02-11,22.499322852474247,22.499322852474247,22.147770513902806,22.264955520629883,627478,0.0,0.0,2374,佳能
2015-02-12,22.499322852474247,22.616506518396427,22.089178680941718,22.264955520629883,533296,0.0,0.0,2374,佳能
2015-02-13,22.264954897434812,22.323546728755918,21.971994400024414,21.971994400024414,434915,0.0,0.0,2374,佳能
2015-02-24,22.20636367178406,22.264956849045948,21.796220816585667,22.14777183532715,740856,0.0,0.0,2374,佳能
2015-02-25,22.147769916708363,22.323546751656867,22.08917808532715,22.08917808532715,380926,0.0,0.0,2374,佳能
2015-02-26,22.089178680941718,22.264955520629883,21.971995015019534,22.264955520629883,373727,0.0,0.0,2374,佳能
2015-03-02,22.26495424399406,22.26495424399406,21.620441436767578,21.620441436767578,760053,0.0,0.0,2374,佳能
2015-03-03,21.620445820348873,21.91340636855959,21.56185397886775,21.73763084411621,283145,0.0,0.0,2374,佳能
2015-03-04,21.679033924853783,22.147769916708363,21.679033924853783,22.08917808532715,326936,0.0,0.0,2374,佳能
2015-03-05,22.147769905378265,22.147769905378265,21.913402579973297,22.03058624267578,169767,0.0,0.0,2374,佳能
2015-03-06,22.03058624267578,22.08917807402702,21.913402579973297,22.03058624267578,200361,0.0,0.0,2374,佳能
2015-03-09,22.03058812484696,22.03058812484696,21.737628943061942,21.796220779418945,207559,0.0,0.0,2374,佳能
2015-03-10,21.796222122906844,21.971997642812404,21.67903710216475,21.854812622070312,251951,0.0,0.0,2374,佳能
2015-03-11,21.679035170962983,21.796220181266055,21.503259666715774,21.561851501464844,331735,0.0,0.0,2374,佳能
2015-03-12,21.561851501464844,21.796220181266055,21.561851501464844,21.561851501464844,248351,0.0,0.0,2374,佳能
2015-03-13,21.561853400588532,21.67903708040797,21.386077880859375,21.386077880859375,311339,0.0,0.0,2374,佳能
2015-03-16,21.386075989358403,21.620443328268554,21.386075989358403,21.503259658813477,170367,0.0,0.0,2374,佳能
2015-03-17,21.503262909770264,21.62044659694168,21.327486038208008,21.327486038208008,329336,0.0,0.0,2374,佳能
2015-03-18,21.32748470287127,21.561853403345157,21.268894203759114,21.444669723510742,285544,0.0,0.0,2374,佳能
2015-03-19,21.50326156342795,21.50326156342795,21.386077883593533,21.444669723510742,248951,0.0,0.0,2374,佳能
2015-03-20,21.503259024708314,21.503259024708314,21.093114852905273,21.093114852905273,684467,0.0,0.0,2374,佳能
2015-03-23,21.210297850038582,21.32748016413016,20.741561889648438,20.741561889648438,457711,0.0,0.0,2374,佳能
2015-03-24,20.74156314893194,20.74156314893194,20.331418991088867,20.331418991088867,814642,0.0,0.0,2374,佳能
2015-03-25,20.33141900270131,20.682969988934865,20.272825830857535,20.390010833740234,336534,0.0,0.0,2374,佳能
2015-03-26,20.390010833740234,20.507194495818087,20.272825830857535,20.390010833740234,281945,0.0,0.0,2374,佳能
2015-03-27,20.390010868279806,20.565786361694336,20.390010868279806,20.565786361694336,224356,0.0,0.0,2374,佳能
2015-03-30,20.56578827510486,20.74156512567826,20.56578827510486,20.624380111694336,242953,0.0,0.0,2374,佳能
2015-03-31,20.624380111694336,20.68297194828381,20.507196438515383,20.624380111694336,189563,0.0,0.0,2374,佳能
2015-04-01,20.56578825681497,20.624380093352336,20.3314209106655,20.448604583740234,235154,0.0,0.0,2374,佳能
2015-04-02,20.5071964263916,20.624380099501273,20.39001275328193,20.5071964263916,124175,0.0,0.0,2374,佳能
2015-04-07,20.507194495818087,20.62437815789594,20.33141900270131,20.390010833740234,248951,0.0,0.0,2374,佳能
