Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Code,Name
2014-12-26,63.36039907237777,63.504730224609375,63.14390488766916,63.504730224609375,11592504,0.0,0.0,2317,鴻海
2014-12-29,63.64905071607903,63.86554488183014,63.2160623845768,63.36039352416992,25219656,0.0,0.0,2317,鴻海
2014-12-30,63.50472466376304,63.79338185567215,63.36039352416992,63.36039352416992,18030012,0.0,0.0,2317,鴻海
2014-12-31,63.36039312663852,63.50472426532608,62.927404797852915,63.43255615234375,15889104,0.0,0.0,2317,鴻海
2015-01-05,63.360390809287324,63.360390809287324,62.7109134271401,62.92740249633789,23308824,0.0,0.0,2317,鴻海
2015-01-06,62.06144311043155,62.06144311043155,60.97897720336914,60.97897720336914,60587604,0.0,0.0,2317,鴻海
2015-01-07,60.8346331417046,61.91709881923,60.8346331417046,61.48411560058594,31148964,0.0,0.0,2317,鴻海
2015-01-08,61.98926910569367,62.78307763624557,61.84493796955832,62.710914611816406,28348320,0.0,0.0,2317,鴻海
2015-01-09,62.99956826523354,63.360388454429845,62.42224884033203,62.42224884033203,20894412,0.0,0.0,2317,鴻海
2015-01-12,62.42225842652718,62.92740982134422,61.84494400024414,61.84494400024414,21078288,0.0,0.0,2317,鴻海
2015-01-13,61.33978771530383,62.27792739868164,61.33978771530383,62.27792739868164,24245760,0.0,0.0,2317,鴻海
2015-01-14,62.422253616148154,62.422253616148154,61.48411901755205,61.55628204345703,20624604,0.0,0.0,2317,鴻海
2015-01-15,61.55627764954261,61.844934819835174,61.123289350465384,61.195457458496094,28715148,0.0,0.0,2317,鴻海
2015-01-16,61.195466642222286,61.26762967380589,60.61814712772091,60.69031524658203,38453184,0.0,0.0,2317,鴻海
2015-01-19,60.76247478683818,61.26762615345315,59.896498108482696,60.401649475097656,27467748,0.0,0.0,2317,鴻海
2015-01-20,60.401649296255144,61.33978899927013,60.11299210008374,61.123294830322266,25569852,0.0,0.0,2317,鴻海
2015-01-21,61.48411901755205,61.70061318254411,61.12329371347291,61.55628204345703,28552524,0.0,0.0,2317,鴻海
2015-01-22,61.77277795714703,61.84494098509484,61.19546355901001,61.70061492919922,22399608,0.0,0.0,2317,鴻海
2015-01-23,61.91710247734726,63.36039352416992,61.84493945118927,63.36039352416992,65960664,0.0,0.0,2317,鴻海
2015-01-26,63.3603933578772,64.29853304457745,62.92740502751138,64.08203887939453,58836624,0.0,0.0,2317,鴻海
2015-01-27,64.51502212248324,64.51502212248324,63.3603933578772,64.08203887939453,36498000,0.0,0.0,2317,鴻海
2015-01-28,63.86554448112935,63.937707506834585,63.43255615234375,63.43255615234375,25221504,0.0,0.0,2317,鴻海
2015-01-29,63.360390234428124,63.360390234428124,62.42225059397493,62.56658172607422,30256380,0.0,0.0,2317,鴻海
2015-01-30,63.28822721201692,63.28822721201692,62.56658172607422,62.56658172607422,23878008,0.0,0.0,2317,鴻海
2015-02-02,62.9274001575729,62.99956826523354,61.917097523091165,62.42224884033203,27736632,0.0,0.0,2317,鴻海
2015-02-03,62.42225289461124,63.36039256964054,62.27792684446954,63.07173538208008,22140888,0.0,0.0,2317,鴻海
2015-02-04,63.28823679359888,63.79338820150895,63.14390563964844,63.14390563964844,33230736,0.0,0.0,2317,鴻海
2015-02-05,63.21605417487082,63.21605417487082,62.63873986602693,62.99956512451172,18909660,0.0,0.0,2317,鴻海
2015-02-06,63.28822227893366,63.28822227893366,62.63873986602693,62.99956512451172,15416940,0.0,0.0,2317,鴻海
2015-02-09,63.07173442316206,63.07173442316206,62.71091421601652,62.783077239990234,15176700,0.0,0.0,2317,鴻海
2015-02-10,62.42225538323186,62.56658652640474,61.70061492919922,61.70061492919922,34265616,0.0,0.0,2317,鴻海
2015-02-11,61.339783500003996,61.70060877832727,61.123289350465384,61.195457458496094,38997420,0.0,0.0,2317,鴻海
2015-02-12,61.48412301737754,62.350094646404116,60.97897162862602,62.20576858520508,36920268,0.0,0.0,2317,鴻海
