Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Code,Name
2014-12-26,18.376895326044913,18.492472255066428,18.0879509059062,18.261316299438477,13350670,0.0,0.0,2609,陽明
2014-12-29,18.49247114865628,18.839206110145412,18.376894226549762,18.7236270904541,17442649,0.0,0.0,2609,陽明
2014-12-30,18.95478291540061,19.763829755497824,18.896994454703602,19.35930633544922,26067633,0.0,0.0,2609,陽明
2014-12-31,19.359308814123406,19.53267631599636,19.1859434098355,19.47488784790039,13480075,0.0,0.0,2609,陽明
2015-01-05,19.590464784092326,19.937199787838235,19.359308814123406,19.47488784790039,14201798,0.0,0.0,2609,陽明
2015-01-06,19.474886499002203,19.590463427188883,19.128151519272365,19.243730545043945,11868689,0.0,0.0,2609,陽明
2015-01-07,19.41709559707875,20.226142470548204,19.359307133998037,19.821619033813477,33467069,0.0,0.0,2609,陽明
2015-01-08,19.994986095603576,20.05277455745587,19.359306722473878,19.417095184326172,19980808,0.0,0.0,2609,陽明
2015-01-09,19.64825154698647,19.994986520640484,19.590463083905757,19.821619033813477,19649206,0.0,0.0,2609,陽明
2015-01-12,19.87940844815147,19.937199011582408,19.648252487182617,19.648252487182617,8615468,0.0,0.0,2609,陽明
2015-01-13,19.93719727691635,20.16835321777313,19.70604133605957,19.70604133605957,15993495,0.0,0.0,2609,陽明
2015-01-14,19.99498748779297,19.99498748779297,19.474887099739693,19.99498748779297,12332076,0.0,0.0,2609,陽明
2015-01-15,19.994988255934203,19.994988255934203,19.24373187793147,19.47488784790039,11423857,0.0,0.0,2609,陽明
2015-01-16,19.532672882080078,19.821617269347474,19.01257256548183,19.532672882080078,15012962,0.0,0.0,2609,陽明
2015-01-19,19.59046439614749,19.59046439614749,19.070363998413086,19.070363998413086,5798516,0.0,0.0,2609,陽明
2015-01-20,19.359306722473878,19.590462667467875,19.301518260621584,19.417095184326172,6504538,0.0,0.0,2609,陽明
2015-01-21,19.648249797953163,19.821617269347474,19.474884424143536,19.532672882080078,6020694,0.0,0.0,2609,陽明
2015-01-22,19.590464021336643,19.648252487182617,19.243731128675847,19.648252487182617,6617768,0.0,0.0,2609,陽明
2015-01-23,19.64825112932017,19.706041688757285,19.359306722473878,19.417095184326172,8549338,0.0,0.0,2609,陽明
2015-01-26,19.64825100377044,20.168353449872164,19.590462542287405,20.05277442932129,18239065,0.0,0.0,2609,陽明
2015-01-27,20.341721730068443,20.515089236782096,20.05277728393576,20.226144790649414,12065177,0.0,0.0,2609,陽明
2015-01-28,19.937199021917042,20.110564419544822,19.879408458456147,19.99498748779297,4467826,0.0,0.0,2609,陽明
2015-01-29,20.22614067007264,20.341717585945723,19.417093868622313,19.532672882080078,13311658,0.0,0.0,2609,陽明
2015-01-30,19.59046134001662,19.648249797953163,19.243728494812682,19.532672882080078,4985924,0.0,0.0,2609,陽明
2015-02-02,19.301517993741058,19.301517993741058,18.665838629400845,18.7236270904541,9406651,0.0,0.0,2609,陽明
2015-02-03,18.72362767227382,18.896995158405623,18.434683260444054,18.83920669555664,5496887,0.0,0.0,2609,陽明
2015-02-04,18.6658393779131,18.781418402239204,18.31910650010455,18.550262451171875,9774410,0.0,0.0,2609,陽明
2015-02-05,18.723629944610206,19.01257648909195,18.6658414747479,18.896997451782227,7871386,0.0,0.0,2609,陽明
2015-02-06,18.83920669555664,18.83920669555664,18.550262283726877,18.83920669555664,3725646,0.0,0.0,2609,陽明
