Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock_Code,Name
2014-12-26,1783.5944792580656,1807.011474609375,1775.7888141409624,1807.011474609375,344000,0.0,0,3008,大立光
2014-12-29,1818.719964077179,1881.1652847321893,1807.0114664543644,1869.456787109375,1214000,0.0,0,3008,大立光
2014-12-30,1888.9705787417763,1896.776242290296,1853.8450927734375,1853.8450927734375,769000,0.0,0,3008,大立光
2014-12-31,1853.8454569456223,1869.4567871093748,1853.8454569456223,1869.456787109375,327000,0.0,0,3008,大立光
2015-01-05,1873.359499667553,1881.1651642495012,1834.3311767578125,1834.3311767578125,832000,0.0,0,3008,大立光
2015-01-06,1810.9143114697802,1826.5256417410715,1764.0803206559065,1775.788818359375,1427000,0.0,0,3008,大立光
2015-01-07,1795.3028564453125,1814.8170179284139,1767.983030368971,1795.3028564453125,1228000,0.0,0,3008,大立光
2015-01-08,1826.5258737447145,1857.748538253171,1814.8173745540432,1846.0400390625,1356000,0.0,0,3008,大立光
2015-01-09,1869.4567928477231,1873.359625400641,1826.5256347656252,1826.525634765625,1106000,0.0,0,3008,大立光
2015-01-12,1834.3313019851157,1838.234134542531,1807.0114740832098,1810.914306640625,485000,0.0,0,3008,大立光
2015-01-13,1810.9143045539531,1846.039797530215,1810.9143045539531,1826.525634765625,570000,0.0,0,3008,大立光
2015-01-14,1838.2340090487867,1838.2340090487867,1803.10851843002,1834.3311767578125,574000,0.0,0,3008,大立光
2015-01-15,1838.2338867187502,1846.0395507812502,1814.8168945312502,1842.13671875,613000,0.0,0,3008,大立光
2015-01-16,1912.388071504029,1912.388071504029,1853.845579519212,1861.6512451171875,1982000,0.0,0,3008,大立光
2015-01-19,1888.9708246929656,1896.7764892578125,1873.3594955632718,1896.7764892578125,898000,0.0,0,3008,大立光
2015-01-20,1900.6794318928876,2002.1530771274156,1892.873766874847,1994.347412109375,1946000,0.0,0,3008,大立光
2015-01-21,2013.8614501953125,2037.2784438022347,2006.0557856596718,2013.8614501953125,1412000,0.0,0,3008,大立光
2015-01-22,2029.4726562500002,2048.98681640625,1998.2500000000002,2048.98681640625,726000,0.0,0,3008,大立光
2015-01-23,2060.6953125,2162.1689453125,2060.6953125,2162.1689453125,2040000,0.0,0,3008,大立光
2015-01-26,2158.26611328125,2177.7802734375,2127.04345703125,2154.36328125,996000,0.0,0,3008,大立光
2015-01-27,2177.7800257457384,2189.4885205078126,2142.654541459517,2146.557373046875,842000,0.0,0,3008,大立光
2015-01-28,2142.654541459517,2150.460204634233,2119.237551935369,2146.557373046875,492000,0.0,0,3008,大立光
2015-01-29,2142.654531305486,2142.654531305486,2052.88940522165,2060.695068359375,1219000,0.0,0,3008,大立光
2015-01-30,2084.1120577725496,2107.5290471857243,2060.695068359375,2060.695068359375,835000,0.0,0,3008,大立光
2015-02-02,2060.695554350375,2084.1125492861747,2041.1813919038752,2080.209716796875,520000,0.0,0,3008,大立光
2015-02-03,2095.82080078125,2154.36328125,2088.01513671875,2154.36328125,1122000,0.0,0,3008,大立光
2015-02-04,2181.683355422247,2201.197517814217,2130.946533203125,2130.946533203125,989000,0.0,0,3008,大立光
2015-02-05,2130.9462890625,2154.36328125,2123.140625,2154.36328125,491000,0.0,0,3008,大立光
2015-02-06,2088.01513671875,2099.7236328125,2025.5698242187502,2033.37548828125,1598000,0.0,0,3008,大立光
2015-02-09,2037.2783203125002,2072.40380859375,2017.7641601562502,2072.40380859375,681000,0.0,0,3008,大立光
2015-02-10,2072.404053657402,2091.9182161212193,2052.889891193585,2064.598388671875,694000,0.0,0,3008,大立光
2015-02-11,2076.306640625,2107.529296875,2076.306640625,2099.7236328125,661000,0.0,0,3008,大立光
2015-02-12,2111.43212890625,2111.43212890625,2080.20947265625,2091.91796875,375000,0.0,0,3008,大立光
2015-02-13,2107.5290531856517,2134.8488742454656,2107.5290531856517,2111.431884765625,611000,0.0,0,3008,大立光
2015-02-24,2146.5576171875,2173.87744140625,2130.9462890625,2169.974609375,928000,0.0,0,3008,大立光
2015-02-25,2169.9748557310572,2177.78052067973,2123.1408660390202,2150.460693359375,495000,0.0,0,3008,大立光
2015-02-26,2127.04345703125,2127.04345703125,2084.1123046875,2091.91796875,829000,0.0,0,3008,大立光
2015-03-02,2115.3349609375,2123.140625,2072.40380859375,2072.40380859375,658000,0.0,0,3008,大立光
2015-03-03,2084.112060546875,2099.7233868431063,2076.3063973987596,2084.112060546875,515000,0.0,0,3008,大立光
2015-03-04,2076.306640625,2091.91796875,2072.40380859375,2072.40380859375,337000,0.0,0,3008,大立光
2015-03-05,2064.59814453125,2064.59814453125,2037.2783203125002,2041.18115234375,626000,0.0,0,3008,大立光
2015-03-06,2029.4728883398082,2138.752197711952,2029.4728883398082,2134.849365234375,1178000,0.0,0,3008,大立光
2015-03-09,2130.9462890625,2169.974609375,2103.62646484375,2162.1689453125,850000,0.0,0,3008,大立光
2015-03-10,2146.557364786478,2154.363027931156,2076.306396484375,2076.306396484375,867000,0.0,0,3008,大立光
2015-03-11,2045.083744806297,2115.3347131393375,2045.083744806297,2084.112060546875,915000,0.0,0,3008,大立光
2015-03-12,2095.821044921875,2111.4323748654274,2084.112547464211,2095.821044921875,615000,0.0,0,3008,大立光
2015-03-13,2107.529049991222,2123.1403762874534,2084.112060546875,2084.112060546875,357000,0.0,0,3008,大立光
2015-03-16,2091.91796875,2095.82080078125,2068.5009765625,2072.40380859375,356000,0.0,0,3008,大立光
2015-03-17,2091.918207981033,2134.849365234375,2091.918207981033,2134.849365234375,761000,0.0,0,3008,大立光
2015-03-18,2134.8488782848012,2154.363036221591,2123.1403835227275,2146.557373046875,784000,0.0,0,3008,大立光
2015-03-19,2173.8779296875,2181.683595503254,2142.6552664244837,2173.8779296875,812000,0.0,0,3008,大立光
2015-03-20,2177.7802734375,2201.197265625,2154.36328125,2154.36328125,669000,0.0,0,3008,大立光
2015-03-23,2162.1689453125,2185.5859375,2158.26611328125,2162.1689453125,439000,0.0,0,3008,大立光
2015-03-24,2177.7802734375,2185.5859375,2146.5576171875,2158.26611328125,422000,0.0,0,3008,大立光
2015-03-25,2158.266358308048,2158.266358308048,2130.9465309876928,2150.460693359375,353000,0.0,0,3008,大立光
2015-03-26,2107.529542379539,2127.0437048089793,2091.9182124359872,2095.821044921875,744000,0.0,0,3008,大立光
2015-03-27,2095.8205543460704,2123.1403753524437,2076.306396484375,2076.306396484375,594000,0.0,0,3008,大立光
2015-03-30,2095.8210495545245,2095.8210495545245,2029.4728971477705,2056.792724609375,992000,0.0,0,3008,大立光
2015-03-31,2091.9184543135434,2111.432618999304,2080.2099555020873,2103.626953125,563000,0.0,0,3008,大立光
2015-04-01,2103.6267054137625,2134.849365234375,2084.11254302588,2134.849365234375,791000,0.0,0,3008,大立光
